exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho,underlying,server_timestamp,date,DTE_float,DTE
deribit,BTC-29JAN21-28000-P,1609977596148000.0,2021-01-06 23:59:56.171345,put,28000.0,2021-01-29 08:00:00,1469.2,0.019,0.017,30.0,109.25,0.0195,1.0,114.34,0.01834198,111.96,SYN.BTC-29JAN21,37366.19,-0.11891,2e-05,18.37117,-46.04741,-3.13745,BTC,2021-01-06 23:59:56.148,2021-01-06,22.333377916666667,23.0
deribit,BTC-29JAN21-30000-C,1609977599168000.0,2021-01-06 23:59:59.254320,call,30000.0,2021-01-29 08:00:00,1872.0,0.227,0.217,4.0,95.76,0.24,4.0,131.56,0.22550065,109.42,SYN.BTC-29JAN21,37346.84,0.82758,3e-05,23.58957,-57.78713,13.7642,BTC,2021-01-06 23:59:59.168,2021-01-06,22.333342962962963,23.0
deribit,BTC-29JAN21-30000-P,1609977599958000.0,2021-01-06 23:59:59.961102,put,30000.0,2021-01-29 08:00:00,1323.1,0.0285,0.026,29.8,105.37,0.0285,1.0,109.37,0.02852706,109.42,SYN.BTC-29JAN21,37346.84,-0.17242,3e-05,23.58957,-57.78713,-4.59196,BTC,2021-01-06 23:59:59.958,2021-01-06,22.333333819444444,23.0
deribit,BTC-29JAN21-32000-C,1609977556393000.0,2021-01-06 23:59:16.397925,call,32000.0,2021-01-29 08:00:00,5553.1,0.18,0.1805,4.0,99.92,0.1925,0.7,115.65,0.18757868,109.29,SYN.BTC-29JAN21,37374.94,0.76099,3e-05,28.67612,-70.16251,13.11351,BTC,2021-01-06 23:59:16.393,2021-01-06,22.333838043981483,23.0
deribit,BTC-29JAN21-32000-P,1609977599241000.0,2021-01-06 23:59:59.269323,put,32000.0,2021-01-29 08:00:00,705.6,0.0425,0.04,21.3,104.07,0.0435,1.0,108.66,0.04381272,109.07,SYN.BTC-29JAN21,37346.84,-0.2396,3e-05,28.69296,-70.0674,-6.47656,BTC,2021-01-06 23:59:59.241,2021-01-06,22.333342118055555,23.0
deribit,BTC-29JAN21-34000-C,1609977599355000.0,2021-01-06 23:59:59.364953,call,34000.0,2021-01-29 08:00:00,1175.2,0.15,0.151,23.3,106.32,0.159,18.3,115.42,0.15340804,109.07,SYN.BTC-29JAN21,37346.84,0.68541,4e-05,32.79898,-80.09384,12.15697,BTC,2021-01-06 23:59:59.355,2021-01-06,22.33334079861111,23.0
deribit,BTC-29JAN21-34000-P,1609977599466000.0,2021-01-06 23:59:59.476935,put,34000.0,2021-01-29 08:00:00,884.5,0.0595,0.059,20.3,103.6,0.0625,0.9,107.6,0.063793,109.07,SYN.BTC-29JAN21,37346.84,-0.31459,4e-05,32.79898,-80.09384,-8.64668,BTC,2021-01-06 23:59:59.466,2021-01-06,22.333339513888887,23.0
deribit,BTC-29JAN21-36000-C,1609977596622000.0,2021-01-06 23:59:56.629485,call,36000.0,2021-01-29 08:00:00,17799.9,0.128,0.1245,20.3,108.94,0.13,44.5,114.73,0.12463621,109.09,SYN.BTC-29JAN21,37366.19,0.60756,4e-05,35.52555,-86.76398,11.04103,BTC,2021-01-06 23:59:56.622,2021-01-06,22.333372430555556,23.0
deribit,BTC-29JAN21-36000-P,1609977599881000.0,2021-01-06 23:59:59.890553,put,36000.0,2021-01-29 08:00:00,159.2,0.0845,0.084,40.8,104.54,0.088,0.7,108.74,0.08830921,109.07,SYN.BTC-29JAN21,37346.84,-0.39318,4e-05,35.52569,-86.75216,-11.0029,BTC,2021-01-06 23:59:59.881,2021-01-06,22.33333471064815,23.0
deribit,BTC-29JAN21-40000-C,1609977599317000.0,2021-01-06 23:59:59.323249,call,40000.0,2021-01-29 08:00:00,3720.4,0.093,0.0875,1.7,117.58,0.0925,1.0,122.66,0.08969404,119.81,SYN.BTC-29JAN21,37346.84,0.46677,4e-05,36.72687,-98.51282,8.61667,BTC,2021-01-06 23:59:59.317,2021-01-06,22.333341238425927,23.0
deribit,BTC-29JAN21-40000-P,1609974287399000.0,2021-01-06 23:04:47.413043,put,40000.0,2021-01-29 08:00:00,4.7,0.168,0.022,0.1,,0.17,0.1,117.62,0.17105521,118.69,SYN.BTC-29JAN21,36756.91,-0.55599,4e-05,35.94553,-95.35619,-16.37957,BTC,2021-01-06 23:04:47.399,2021-01-06,22.371673622685186,23.0
deribit,BTC-29JAN21-44000-C,1609977599518000.0,2021-01-06 23:59:59.527032,call,44000.0,2021-01-29 08:00:00,1288.3,0.065,0.062,19.3,124.0,0.0655,0.6,127.8,0.06414182,126.33,SYN.BTC-29JAN21,37347.38,0.35631,3e-05,34.43811,-97.40029,6.67648,BTC,2021-01-06 23:59:59.518,2021-01-06,22.33333891203704,23.0
deribit,BTC-29JAN21-44000-P,1609977598444000.0,2021-01-06 23:59:58.447853,put,44000.0,2021-01-29 08:00:00,0.8,0.4835,0.004,1.0,,0.569,1.1,467.37,0.2419174,126.33,SYN.BTC-29JAN21,37346.84,-0.6437,3e-05,34.43711,-97.39855,-20.24626,BTC,2021-01-06 23:59:58.444,2021-01-06,22.333351342592593,23.0
deribit,BTC-29JAN21-48000-C,1609977599985000.0,2021-01-06 23:59:59.998542,call,48000.0,2021-01-29 08:00:00,893.6,0.047,0.046,19.3,131.21,0.049,28.2,134.84,0.04759305,133.14,SYN.BTC-29JAN21,37346.84,0.27515,3e-05,30.83349,-91.90947,5.20008,BTC,2021-01-06 23:59:59.985,2021-01-06,22.33333350694444,23.0
deribit,BTC-29JAN21-48000-P,1609977599161000.0,2021-01-06 23:59:59.225138,put,48000.0,2021-01-29 08:00:00,1.4,0.762,0.0005,1.0,,0.762,0.1,500.0,0.33239973,133.14,SYN.BTC-29JAN21,37346.84,-0.72485,3e-05,30.83349,-91.90947,-24.16979,BTC,2021-01-06 23:59:59.161,2021-01-06,22.33334304398148,23.0
deribit,BTC-29JAN21-52000-C,1609977599937000.0,2021-01-06 23:59:59.956488,call,52000.0,2021-01-29 08:00:00,11616.8,0.035,0.035,19.3,137.69,0.0375,29.3,141.15,0.03603606,139.13,SYN.BTC-29JAN21,37346.84,0.21486,2e-05,26.98238,-84.04658,4.08632,BTC,2021-01-06 23:59:59.937,2021-01-06,22.3333340625,23.0
deribit,BTC-29JAN21-52000-P,1609977599877000.0,2021-01-06 23:59:59.886598,put,52000.0,2021-01-29 08:00:00,1.2,0.669,0.001,1.0,,0.913,0.1,500.0,0.42838953,139.13,SYN.BTC-29JAN21,37347.38,-0.78513,2e-05,26.98401,-84.05283,-27.73067,BTC,2021-01-06 23:59:59.877,2021-01-06,22.333334756944442,23.0
deribit,BTC-29JAN21-56000-C,1609977598863000.0,2021-01-06 23:59:58.913195,call,56000.0,2021-01-29 08:00:00,442.4,0.0255,0.027,19.3,143.1,0.0285,1.5,145.5,0.02772393,144.27,SYN.BTC-29JAN21,37362.49,0.16964,2e-05,23.35541,-75.43445,3.24434,BTC,2021-01-06 23:59:58.863,2021-01-06,22.333346493055558,23.0
deribit,BTC-29JAN21-56000-P,1609952575714000.0,2021-01-06 17:02:55.718936,put,56000.0,2021-01-29 08:00:00,10.0,0.768,0.5775,3.0,,0.66,3.0,218.89,0.60491816,140.81,SYN.BTC-29JAN21,35316.54,-0.8728,2e-05,18.32067,-57.01692,-32.3464,BTC,2021-01-06 17:02:55.714,2021-01-06,22.622966273148148,23.0
deribit,BTC-29JAN21-64000-C,1609977598863000.0,2021-01-06 23:59:58.914785,call,64000.0,2021-01-29 08:00:00,95.0,0.0175,0.016,24.0,150.71,0.02,24.0,159.18,0.01795695,154.88,SYN.BTC-29JAN21,37346.84,0.11231,1e-05,17.63088,-61.1356,2.1569,BTC,2021-01-06 23:59:58.863,2021-01-06,22.333346493055558,23.0
deribit,BTC-29JAN21-64000-P,1609977598517000.0,2021-01-06 23:59:58.565929,put,64000.0,2021-01-29 08:00:00,1.0,0.7245,0.702,2.0,,0.7415,1.0,173.76,0.73090506,154.88,SYN.BTC-29JAN21,37346.84,-0.88769,1e-05,17.63088,-61.1356,-37.00291,BTC,2021-01-06 23:59:58.517,2021-01-06,22.333350497685185,23.0
deribit,BTC-29JAN21-8000-C,1609952485095000.0,2021-01-06 17:01:25.116005,call,8000.0,2021-01-29 08:00:00,0.2,0.5835,0.766,13.0,,0.7815,13.0,366.0,0.77271477,180.0,SYN.BTC-29JAN21,35196.32,0.99979,0.0,0.06883,-0.2738,4.95365,BTC,2021-01-06 17:01:25.095,2021-01-06,22.624015104166666,23.0
deribit,BTC-31DEC21-100000-C,1609977594127000.0,2021-01-06 23:59:54.141265,call,100000.0,2021-12-31 08:00:00,270.3,0.1605,0.155,7.1,101.38,0.1695,0.1,105.26,0.16257146,103.42,SYN.BTC-31DEC21,42166.18,0.37054,1e-05,157.82096,-22.77392,86.09223,BTC,2021-01-06 23:59:54.127,2021-01-06,358.33340130787036,359.0
deribit,BTC-31DEC21-12000-C,1609977596656000.0,2021-01-06 23:59:56.665002,call,12000.0,2021-12-31 08:00:00,0.0,,0.7165,7.0,54.77,0.7465,7.0,108.36,0.73281328,91.9,SYN.BTC-31DEC21,42182.26,0.96681,0.0,30.91837,-3.96493,96.90501,BTC,2021-01-06 23:59:56.656,2021-01-06,358.33337203703707,359.0
deribit,BTC-31DEC21-12000-P,1609977596377000.0,2021-01-06 23:59:56.385020,put,12000.0,2021-12-31 08:00:00,27.7,0.0185,0.0155,5.1,89.42,0.019,15.8,94.2,0.01728052,91.9,SYN.BTC-31DEC21,42184.12,-0.03319,0.0,30.91709,-3.96477,-20.90184,BTC,2021-01-06 23:59:56.377,2021-01-06,358.3333752662037,359.0
deribit,BTC-31DEC21-120000-C,1609977598154000.0,2021-01-06 23:59:58.171093,call,120000.0,2021-12-31 08:00:00,225.2,0.128,0.123,6.9,102.14,0.1375,12.8,106.29,0.13101559,104.45,SYN.BTC-31DEC21,42178.66,0.31105,1e-05,147.65475,-21.51922,74.55433,BTC,2021-01-06 23:59:58.154,2021-01-06,358.3333546990741,359.0
deribit,BTC-31DEC21-140000-C,1609977596379000.0,2021-01-06 23:59:56.385082,call,140000.0,2021-12-31 08:00:00,359.5,0.09,0.1015,7.0,103.3,0.115,12.7,107.46,0.10861367,105.51,SYN.BTC-31DEC21,42184.12,0.26606,1e-05,137.18132,-20.19626,65.20404,BTC,2021-01-06 23:59:56.379,2021-01-06,358.33337524305557,359.0
deribit,BTC-31DEC21-16000-C,1609977596140000.0,2021-01-06 23:59:56.166958,call,16000.0,2021-12-31 08:00:00,71.9,0.52,0.635,7.0,69.07,0.673,7.0,102.42,0.65754334,90.53,SYN.BTC-31DEC21,42184.12,0.9369,0.0,51.78524,-6.54142,115.67362,BTC,2021-01-06 23:59:56.140,2021-01-06,358.33337800925926,359.0
deribit,BTC-31DEC21-16000-P,1609977596381000.0,2021-01-06 23:59:56.387601,put,16000.0,2021-12-31 08:00:00,665.9,0.039,0.034,7.3,88.15,0.04,15.2,93.04,0.03688098,90.53,SYN.BTC-31DEC21,42184.12,-0.0631,0.0,51.78524,-6.54142,-41.404,BTC,2021-01-06 23:59:56.381,2021-01-06,358.3333752199074,359.0
deribit,BTC-31DEC21-160000-C,1609977596140000.0,2021-01-06 23:59:56.155090,call,160000.0,2021-12-31 08:00:00,486.1,0.085,0.084,6.3,103.82,0.086,1.0,104.51,0.08900616,105.53,SYN.BTC-31DEC21,42184.12,0.22598,1e-05,125.66212,-18.50382,56.71433,BTC,2021-01-06 23:59:56.140,2021-01-06,358.33337800925926,359.0
deribit,BTC-31DEC21-20000-C,1609977597147000.0,2021-01-06 23:59:57.169463,call,20000.0,2021-12-31 08:00:00,51.5,0.526,0.5615,6.0,71.78,0.6075,6.0,99.28,0.59152229,90.28,SYN.BTC-31DEC21,42182.26,0.9,0.0,73.35136,-9.23999,127.75075,BTC,2021-01-06 23:59:57.147,2021-01-06,358.3333663541667,359.0
deribit,BTC-31DEC21-20000-P,1609977598158000.0,2021-01-06 23:59:58.186110,put,20000.0,2021-12-31 08:00:00,394.6,0.065,0.0555,8.1,84.33,0.064,15.0,89.32,0.06564093,90.28,SYN.BTC-31DEC21,42178.66,-0.10002,0.0,73.3539,-9.24027,-68.60277,BTC,2021-01-06 23:59:58.158,2021-01-06,358.33335465277776,359.0
deribit,BTC-31DEC21-200000-C,1609977597147000.0,2021-01-06 23:59:57.180127,call,200000.0,2021-12-31 08:00:00,650.0,0.07,0.067,5.0,107.47,0.0695,0.9,108.44,0.06862014,108.1,SYN.BTC-31DEC21,42182.26,0.17944,1e-05,109.45523,-16.50975,45.8934,BTC,2021-01-06 23:59:57.147,2021-01-06,358.3333663541667,359.0
deribit,BTC-31DEC21-22000-C,1609977596141000.0,2021-01-06 23:59:56.171322,call,22000.0,2021-12-31 08:00:00,0.0,,0.528,6.0,72.51,0.5775,6.0,98.18,0.56158238,90.28,SYN.BTC-31DEC21,42184.12,0.88001,1e-05,83.6066,-10.53188,131.84954,BTC,2021-01-06 23:59:56.141,2021-01-06,358.3333779976852,359.0
deribit,BTC-31DEC21-22000-P,1609977593119000.0,2021-01-06 23:59:53.154325,put,22000.0,2021-12-31 08:00:00,164.4,0.0835,0.082,1.0,89.65,0.0835,15.0,90.41,0.08323896,90.28,SYN.BTC-31DEC21,42166.27,-0.12009,1e-05,83.61813,-10.5335,-84.17295,BTC,2021-01-06 23:59:53.119,2021-01-06,358.33341297453705,359.0
deribit,BTC-31DEC21-24000-C,1609977597154000.0,2021-01-06 23:59:57.178582,call,24000.0,2021-12-31 08:00:00,70.2,0.5105,0.524,0.1,85.92,0.55,6.0,97.65,0.5316403,89.39,SYN.BTC-31DEC21,42182.26,0.85983,1e-05,93.10181,-11.61282,135.91659,BTC,2021-01-06 23:59:57.154,2021-01-06,358.33336627314816,359.0
deribit,BTC-31DEC21-24000-P,1609977593121000.0,2021-01-06 23:59:53.147079,put,24000.0,2021-12-31 08:00:00,155.6,0.102,0.094,2.0,86.36,0.1015,14.9,89.76,0.10066659,89.39,SYN.BTC-31DEC21,42166.27,-0.14026,1e-05,93.10971,-11.61392,-99.74027,BTC,2021-01-06 23:59:53.121,2021-01-06,358.3334129513889,359.0
deribit,BTC-31DEC21-26000-C,1609977598154000.0,2021-01-06 23:59:58.174470,call,26000.0,2021-12-31 08:00:00,75.3,0.4075,0.4685,6.0,74.06,0.5255,6.0,97.78,0.50512555,89.39,SYN.BTC-31DEC21,42178.66,0.83869,1e-05,102.22536,-12.75059,138.13678,BTC,2021-01-06 23:59:58.154,2021-01-06,358.3333546990741,359.0
deribit,BTC-31DEC21-26000-P,1609977598155000.0,2021-01-06 23:59:58.182865,put,26000.0,2021-12-31 08:00:00,170.9,0.099,0.1105,7.6,84.83,0.1225,15.8,89.79,0.12149841,89.39,SYN.BTC-31DEC21,42178.66,-0.16131,1e-05,102.22536,-12.75059,-117.11436,BTC,2021-01-06 23:59:58.155,2021-01-06,358.3333546875,359.0
deribit,BTC-31DEC21-28000-C,1609977599161000.0,2021-01-06 23:59:59.260403,call,28000.0,2021-12-31 08:00:00,117.9,0.44,0.442,6.0,74.79,0.5,6.0,96.97,0.48023395,89.39,SYN.BTC-31DEC21,42162.08,0.81726,1e-05,110.65841,-13.80241,139.55853,BTC,2021-01-06 23:59:59.161,2021-01-06,358.3333430439815,359.0
deribit,BTC-31DEC21-28000-P,1609977594972000.0,2021-01-06 23:59:54.980979,put,28000.0,2021-12-31 08:00:00,54.6,0.1415,0.1295,7.9,83.82,0.1425,15.5,88.78,0.14417593,89.39,SYN.BTC-31DEC21,42176.9,-0.18263,1e-05,110.65758,-13.80245,-135.28487,BTC,2021-01-06 23:59:54.972,2021-01-06,358.3333915277778,359.0
deribit,BTC-31DEC21-32000-C,1609977597148000.0,2021-01-06 23:59:57.180117,call,32000.0,2021-12-31 08:00:00,46.6,0.43,0.4075,6.0,80.17,0.461,6.0,98.18,0.43502746,89.39,SYN.BTC-31DEC21,42182.26,0.77481,1e-05,125.41066,-15.64254,140.71434,BTC,2021-01-06 23:59:57.148,2021-01-06,358.3333663425926,359.0
deribit,BTC-31DEC21-32000-P,1609977594974000.0,2021-01-06 23:59:54.981044,put,32000.0,2021-12-31 08:00:00,36.8,0.19,0.1765,8.0,83.63,0.191,15.0,88.49,0.19378639,89.39,SYN.BTC-31DEC21,42176.9,-0.22524,1e-05,125.40823,-15.64232,-173.45925,BTC,2021-01-06 23:59:54.974,2021-01-06,358.3333915046296,359.0
deribit,BTC-31DEC21-40000-C,1609977598154000.0,2021-01-06 23:59:58.163286,call,40000.0,2021-12-31 08:00:00,291.3,0.364,0.3505,7.7,86.76,0.368,10.7,91.79,0.35970295,89.39,SYN.BTC-31DEC21,42178.66,0.69242,1e-05,146.93297,-18.32695,137.78508,BTC,2021-01-06 23:59:58.154,2021-01-06,358.3333546990741,359.0
deribit,BTC-31DEC21-40000-P,1609977599354000.0,2021-01-06 23:59:59.361382,put,40000.0,2021-12-31 08:00:00,180.7,0.342,0.289,0.1,83.89,0.33,7.2,95.67,0.30826226,89.39,SYN.BTC-31DEC21,42162.08,-0.30773,1e-05,146.90803,-18.32379,-254.97345,BTC,2021-01-06 23:59:59.354,2021-01-06,358.3333408101852,359.0
deribit,BTC-31DEC21-48000-C,1609977598154000.0,2021-01-06 23:59:58.174475,call,48000.0,2021-12-31 08:00:00,494.6,0.3115,0.308,0.1,91.41,0.325,12.8,95.95,0.31755445,93.95,SYN.BTC-31DEC21,42178.66,0.628,1e-05,158.06833,-20.72145,128.5591,BTC,2021-01-06 23:59:58.154,2021-01-06,358.3333546990741,359.0
deribit,BTC-31DEC21-48000-P,1609977587566000.0,2021-01-06 23:59:47.571111,put,48000.0,2021-12-31 08:00:00,36.7,0.5,0.139,0.1,6.22,0.6,0.3,134.34,0.4559746,93.95,SYN.BTC-31DEC21,42157.68,-0.37219,1e-05,158.01546,-20.71571,-342.76043,BTC,2021-01-06 23:59:47.566,2021-01-06,358.3334772453704,359.0
deribit,BTC-31DEC21-64000-C,1609977594126000.0,2021-01-06 23:59:54.141242,call,64000.0,2021-12-31 08:00:00,372.9,0.241,0.239,7.7,95.47,0.257,10.4,100.03,0.24795129,97.74,SYN.BTC-31DEC21,42166.18,0.52127,1e-05,166.43849,-22.69878,113.14266,BTC,2021-01-06 23:59:54.126,2021-01-06,358.3334013194445,359.0
deribit,BTC-31DEC21-80000-C,1609977593119000.0,2021-01-06 23:59:53.134121,call,80000.0,2021-12-31 08:00:00,252.3,0.1925,0.1955,7.2,98.98,0.213,13.9,103.45,0.20453178,101.29,SYN.BTC-31DEC21,42166.27,0.44578,1e-05,165.13385,-23.3384,99.87107,BTC,2021-01-06 23:59:53.119,2021-01-06,358.33341297453705,359.0
deribit,BTC-31DEC21-80000-P,1609966289309000.0,2021-01-06 20:51:29.361998,put,80000.0,2021-12-31 08:00:00,0.0,,0.0005,0.1,,1.25,0.1,126.75,1.15052906,101.51,SYN.BTC-31DEC21,40986.72,-0.56427,1e-05,159.93538,-22.64553,-690.25921,BTC,2021-01-06 20:51:29.309,2021-01-06,358.46424410879627,359.0
deribit,BTC-6JAN21-27500-P,1609914000772000.0,2021-01-06 06:20:00.776097,put,27500.0,2021-01-06 08:00:00,96.2,0.0005,0.0005,0.1,500.0,0.001,31.4,500.0,0.0,145.18,SYN.BTC-6JAN21,35191.71,0.0,0.0,0.0,0.0,0.0,BTC,2021-01-06 06:20:00.772,2021-01-06,0.06943550925925926,1.0
deribit,BTC-6JAN21-30000-P,1609907413470000.0,2021-01-06 04:30:13.473732,put,30000.0,2021-01-06 08:00:00,462.9,0.0005,0.0005,0.5,420.97,0.001,31.0,469.87,0.0,117.94,SYN.BTC-6JAN21,35793.83,0.0,0.0,0.0,0.0,0.0,BTC,2021-01-06 04:30:13.470,2021-01-06,0.14567743055555557,1.0
deribit,BTC-6JAN21-30500-C,1609907111271000.0,2021-01-06 04:25:11.283054,call,30500.0,2021-01-06 08:00:00,44.4,0.02,0.0085,1.0,,0.146,9.8,500.0,0.13398796,105.1,SYN.BTC-6JAN21,35204.79,1.0,0.0,0.0,0.0,0.12476,BTC,2021-01-06 04:25:11.271,2021-01-06,0.14917510416666666,1.0
deribit,BTC-6JAN21-31000-C,1609920009250000.0,2021-01-06 08:00:09.561656,call,31000.0,2021-01-06 08:00:00,94.5,0.1,0.0005,1.0,,0.15,0.1,500.0,0.10843919,180.0,SYN.BTC-6JAN21,34770.48,0.0,0.0,0.0,0.0,0.0,BTC,2021-01-06 08:00:09.250,2021-01-06,-0.00010706018518518519,0.0
deribit,BTC-6JAN21-31500-C,1609920007236000.0,2021-01-06 08:00:08.871906,call,31500.0,2021-01-06 08:00:00,213.9,0.1,0.0045,30.0,,0.1005,2.0,500.0,0.09405918,180.0,SYN.BTC-6JAN21,34770.48,0.0,0.0,0.0,0.0,0.0,BTC,2021-01-06 08:00:07.236,2021-01-06,-8.375e-05,0.0
deribit,BTC-6JAN21-32000-C,1609920006229000.0,2021-01-06 08:00:08.637437,call,32000.0,2021-01-06 08:00:00,347.3,0.09,0.0795,20.0,,0.086,20.0,500.0,0.07967916,180.0,SYN.BTC-6JAN21,34770.48,0.0,0.0,0.0,0.0,0.0,BTC,2021-01-06 08:00:06.229,2021-01-06,-7.209490740740741e-05,0.0
deribit,BTC-6JAN21-32000-P,1609895080131000.0,2021-01-06 01:04:40.105393,put,32000.0,2021-01-06 08:00:00,276.7,0.0005,0.0005,0.5,115.85,0.001,15.0,133.35,0.00068849,123.34,SYN.BTC-6JAN21,33886.08,-0.04748,8e-05,0.94229,-23.33006,-0.01289,BTC,2021-01-06 01:04:40.131,2021-01-06,0.2884244097222222,1.0
deribit,BTC-6JAN21-32500-C,1609920008244000.0,2021-01-06 08:00:09.331518,call,32500.0,2021-01-06 08:00:00,529.6,0.07,0.0645,30.0,,0.07,30.0,500.0,0.06529915,180.0,SYN.BTC-6JAN21,34770.48,0.0,0.0,0.0,0.0,0.0,BTC,2021-01-06 08:00:08.244,2021-01-06,-9.541666666666666e-05,0.0
deribit,BTC-6JAN21-32500-P,1609899734069000.0,2021-01-06 02:22:14.081381,put,32500.0,2021-01-06 08:00:00,306.6,0.0015,0.0005,1.3,112.79,0.001,33.2,130.56,0.00045257,110.66,SYN.BTC-6JAN21,34127.63,-0.0396,9e-05,0.73965,-15.44512,-0.00879,BTC,2021-01-06 02:22:14.069,2021-01-06,0.23455938657407407,1.0
deribit,BTC-6JAN21-33000-C,1609919263615000.0,2021-01-06 07:47:43.641002,call,33000.0,2021-01-06 08:00:00,323.8,0.0315,0.0385,1.0,,0.065,1.0,500.0,0.04618067,132.52,SYN.BTC-6JAN21,34609.38,0.41,0.0,0.0,0.0,0.00753,BTC,2021-01-06 07:47:43.615,2021-01-06,0.008522974537037037,1.0
deribit,BTC-6JAN21-33000-P,1609906694901000.0,2021-01-06 04:18:14.947658,put,33000.0,2021-01-06 08:00:00,235.3,0.0005,0.0005,0.2,141.12,0.001,4.0,163.25,7.267e-05,104.34,SYN.BTC-6JAN21,34681.88,-0.00994,4e-05,0.18889,-2.43582,-0.00147,BTC,2021-01-06 04:18:14.901,2021-01-06,0.1539942013888889,1.0
deribit,BTC-6JAN21-33500-C,1609920005226000.0,2021-01-06 08:00:08.032686,call,33500.0,2021-01-06 08:00:00,269.9,0.07,0.0365,5.8,,0.043,5.8,500.0,0.03653912,142.63,SYN.BTC-6JAN21,34770.48,0.0,0.0,0.0,0.0,0.0,BTC,2021-01-06 08:00:05.226,2021-01-06,-6.048611111111111e-05,0.0
deribit,BTC-6JAN21-33500-P,1609910140956000.0,2021-01-06 05:15:40.974128,put,33500.0,2021-01-06 08:00:00,153.3,0.0005,0.0005,0.1,180.59,0.001,1.0,208.06,6.954e-05,133.79,SYN.BTC-6JAN21,35424.91,-0.00875,3e-05,0.14845,-2.46356,-0.00098,BTC,2021-01-06 05:15:40.956,2021-01-06,0.11410930555555555,1.0
deribit,BTC-6JAN21-34000-C,1609920008243000.0,2021-01-06 08:00:09.325130,call,34000.0,2021-01-06 08:00:00,331.8,0.013,0.021,20.0,,0.0285,20.0,500.0,0.02215911,180.0,SYN.BTC-6JAN21,34770.48,0.0,0.0,0.0,0.0,0.0,BTC,2021-01-06 08:00:08.243,2021-01-06,-9.54050925925926e-05,0.0
deribit,BTC-6JAN21-34000-P,1609915745873000.0,2021-01-06 06:49:05.883320,put,34000.0,2021-01-06 08:00:00,162.4,0.0015,0.0005,5.0,190.0,0.0015,31.0,248.1,0.00016658,155.0,SYN.BTC-6JAN21,35225.52,-0.02416,9e-05,0.2325,-5.86793,-0.00116,BTC,2021-01-06 06:49:05.873,2021-01-06,0.04923758101851852,1.0
deribit,BTC-6JAN21-34500-C,1609920009254000.0,2021-01-06 08:00:09.576289,call,34500.0,2021-01-06 08:00:00,168.3,0.015,0.008,25.0,500.0,0.013,25.0,500.0,0.0077791,180.0,SYN.BTC-6JAN21,34770.48,0.0,0.0,0.0,0.0,0.0,BTC,2021-01-06 08:00:09.254,2021-01-06,-0.00010710648148148148,0.0
deribit,BTC-6JAN21-34500-P,1609917404590000.0,2021-01-06 07:16:44.605807,put,34500.0,2021-01-06 08:00:00,316.8,0.001,0.0005,10.0,133.61,0.001,0.4,162.73,0.00075818,148.55,SYN.BTC-6JAN21,35063.59,-0.11262,0.00041,0.60647,-26.58469,-0.00325,BTC,2021-01-06 07:16:44.590,2021-01-06,0.03003946759259259,1.0
deribit,BTC-6JAN21-35000-C,1609918308007000.0,2021-01-06 07:31:48.017062,call,35000.0,2021-01-06 08:00:00,35.5,0.0055,0.0005,3.0,,0.011,8.0,337.04,0.00460198,114.18,SYN.BTC-6JAN21,35081.0,0.57488,0.00131,0.98179,-56.04887,0.01133,BTC,2021-01-06 07:31:48.007,2021-01-06,0.019583252314814815,1.0
deribit,BTC-6JAN21-35000-P,1609920009251000.0,2021-01-06 08:00:09.568696,put,35000.0,2021-01-06 08:00:00,183.3,0.003,0.003,28.0,,0.0065,28.2,,0.00660092,65.0,SYN.BTC-6JAN21,34770.48,0.0,0.0,0.0,0.0,0.0,BTC,2021-01-06 08:00:09.251,2021-01-06,-0.00010707175925925926,0.0
deribit,BTC-6JAN21-35500-C,1609918370533000.0,2021-01-06 07:32:50.553072,call,35500.0,2021-01-06 08:00:00,61.5,0.0005,0.0005,1.8,157.38,0.001,0.2,192.5,0.0001951,124.84,SYN.BTC-6JAN21,34976.9,0.04438,0.00032,0.25443,-6.82396,0.00088,BTC,2021-01-06 07:32:50.533,2021-01-06,0.01885957175925926,1.0
deribit,BTC-6JAN21-35500-P,1609920006233000.0,2021-01-06 08:00:08.652995,put,35500.0,2021-01-06 08:00:00,27.5,0.0075,0.0155,20.0,,0.021,20.0,500.0,0.02098093,180.0,SYN.BTC-6JAN21,34770.48,0.0,0.0,0.0,0.0,0.0,BTC,2021-01-06 08:00:06.233,2021-01-06,-7.21412037037037e-05,0.0
deribit,BTC-6JAN21-36000-C,1609917400559000.0,2021-01-06 07:16:40.570840,call,36000.0,2021-01-06 08:00:00,117.8,0.0005,0.0005,0.1,193.53,0.001,8.5,229.46,0.00010516,144.69,SYN.BTC-6JAN21,35056.57,0.02156,0.00011,0.16358,-3.68665,0.00062,BTC,2021-01-06 07:16:40.559,2021-01-06,0.030086122685185183,1.0
deribit,BTC-6JAN21-36000-P,1609920007236000.0,2021-01-06 08:00:08.877256,put,36000.0,2021-01-06 08:00:00,0.0,,0.03,20.0,,0.035,20.0,,0.03536094,179.99,SYN.BTC-6JAN21,34770.48,0.0,0.0,0.0,0.0,0.0,BTC,2021-01-06 08:00:07.236,2021-01-06,-8.375e-05,0.0
